ordem,operacao,centro_trabalho_id,centro_trabalho,data_inicio_base,hora_inicio_base,data_fim_base,hora_fim_base,indice_irpe,quantidade_executantes,esforco_individual,unidade_esforco_individual,chave_modelo,equipamento_ordem,local_instalacao_ordem,roteiro_operacoes,lista_tarefas_id,qualificacao,proficiencia_qualif,habilidade,proficiencia_hab
4012680,10,10000059,ELETRICA,1/6/2025,,1/6/2025,,17,,1,H,,,2000-P001-AA-01,1000012681,,,,,
4012680,20,10000059,ELETRICA,1/6/2025,,1/6/2025,,17,,1,H,,,2000-P001-AA-01,1000012681,,,,,
4012680,30,10000059,ELETRICA,1/6/2025,,1/6/2025,,17,,1,H,,,2000-P001-AA-01,1000012681,,,,,
4012680,40,10000059,ELETRICA,1/6/2025,,1/6/2025,,17,,1,H,,,2000-P001-AA-01,1000012681,,,,,
4012680,50,10000059,ELETRICA,1/6/2025,,1/6/2025,,17,,1,H,,,2000-P001-AA-01,1000012681,,,,,
4012691,10,10000001,BM_EELET,1/6/2025,,1/6/2025,,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012692,,,,,
4012700,10,10000001,BM_EELET,2/6/2025,,2/6/2025,,10,1,1,H,,10000075,ITSS-BORR-BA01,1000012701,,,,,
4012675,10,10000005,A3,3/6/2025,,3/6/2025,,20,1,2,H,,10000006,ITSS-BORR-BA02,1000012676,,,,,
4012802,10,10000001,BM_EELET,4/6/2025,,4/6/2025,,20,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012803,,,,,
4012486,10,10000001,BM_EELET,5/6/2025,16:09:00,6/6/2025,09:09:00,23,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012487,,,,,
4012563,20,10000001,BM_EELET,5/6/2025,16:10:00,6/6/2025,09:10:00,18,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000012564,,,,,
4012567,10,10000001,BM_EELET,5/6/2025,11:37:00,5/6/2025,12:37:00,20,1,1,H,,10000015,ITSS-GYN1-PRED-SLRN,1000012568,,,,,
4012576,10,10000001,BM_EELET,5/6/2025,11:37:00,5/6/2025,12:37:00,23,1,1,H,1,10000007,1005,1000012577,,,,,
4012580,10,10000001,BM_EELET,5/6/2025,15:01:00,5/6/2025,16:01:00,18,1,1,H,,10000004,ITSS-BORR-DESC,1000012581,,,,,
4012578,10,10000001,BM_EELET,6/6/2025,09:02:00,6/6/2025,10:02:00,13,1,1,H,,10000007,1005,1000012579,,,,,
4012587,20,10000103,CMBCMECA,6/6/2025,10:18:00,6/6/2025,14:18:00,30,1,1,H,10,10000008,ITSS-GYN1-PRED-SLRN,1000012588,,,,,
4012587,30,10000103,CMBCMECA,6/6/2025,10:18:00,6/6/2025,14:18:00,30,1,1,H,10,10000008,ITSS-GYN1-PRED-SLRN,1000012588,,,,,
4012588,10,10000001,BM_EELET,6/6/2025,15:21:00,6/6/2025,16:21:00,20,1,1,H,,10000005,1005,1000012589,,,,,
4012589,10,10000001,BM_EELET,6/6/2025,15:21:00,6/6/2025,16:21:00,20,1,1,H,,10000003,1005,1000012590,,,,,
4012647,10,10000036,ITSS_JL,6/6/2025,,6/6/2025,,20,1,1,H,,123456789,BR-ANC-ARM-ALA4-F2FE4,1000012648,,,,,
4012583,10,10000073,A1,7/6/2025,09:41:00,7/6/2025,10:47:00,0,1,1,H,,10000017,ITSS-PMRN,1000012584,,,,,
4012584,10,10000088,AUTOMA,7/6/2025,16:05:00,10/6/2025,08:43:00,0,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012585,,,,,
4012584,20,10000088,AUTOMA,7/6/2025,16:05:00,10/6/2025,08:43:00,0,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012585,,,,,
4012599,10,10000001,BM_EELET,7/6/2025,15:58:00,10/6/2025,09:58:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012600,,,,,
4012599,20,10000001,BM_EELET,7/6/2025,15:58:00,10/6/2025,09:58:00,30,1,1,H,10,10000008,ITSS-GYN1-PRED-SLRN,1000012600,,,,,
4012622,10,10000036,ITSS_JL,7/6/2025,,7/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012623,,,,,
4012622,20,10000036,ITSS_JL,7/6/2025,,7/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012623,,,,,
4012635,10,10000036,ITSS_JL,7/6/2025,,7/6/2025,,20,1,"0,5",H,,10000057,,1000012636,,,,,
4012635,60,10000036,ITSS_JL,7/6/2025,,7/6/2025,,20,1,"0,5",H,,10000057,,1000012636,,,,,
4012635,70,10000036,ITSS_JL,7/6/2025,,7/6/2025,,20,1,"0,5",H,,10000057,,1000012636,,,,,
4012635,80,10000036,ITSS_JL,7/6/2025,,7/6/2025,,20,1,"0,5",H,,10000057,,1000012636,,,,,
4012661,10,10000036,ITSS_JL,7/6/2025,,7/6/2025,,15,1,1,H,,10000049,UHBM-BR01-BR-02-DIRET,1000012662,,,,,
4012692,10,10000001,BM_EELET,8/6/2025,,8/6/2025,,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012693,,,,,
4012676,10,10000005,A3,10/6/2025,,10/6/2025,,20,1,2,H,,10000006,ITSS-BORR-BA02,1000012677,,,,,
4012803,10,10000001,BM_EELET,11/6/2025,,11/6/2025,,20,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012804,,,,,
4012586,10,10000001,BM_EELET,12/6/2025,,12/6/2025,01:00:00,23,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000012587,,,,,
4012586,20,10000105,CMBCFUNI,12/6/2025,,12/6/2025,01:00:00,23,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000012587,,,,,
4012605,10,10000001,BM_EELET,12/6/2025,15:28:00,13/6/2025,09:28:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012606,,,,,
4012605,20,10000001,BM_EELET,12/6/2025,15:28:00,13/6/2025,09:28:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012606,,,,,
4012603,10,10000001,BM_EELET,13/6/2025,09:00:00,14/6/2025,12:00:00,25,3,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012604,,,,,
4012603,20,10000001,BM_EELET,13/6/2025,09:00:00,14/6/2025,12:00:00,25,2,"0,5",H,10,10000008,ITSS-GYN1-PRED-SLRN,1000012604,,,,,
4012603,30,10000067,ARM-ELE,13/6/2025,09:00:00,14/6/2025,12:00:00,25,4,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012604,,,,,
4012603,40,10000067,ARM-ELE,13/6/2025,09:00:00,14/6/2025,12:00:00,25,3,"0,3",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012604,,,,,
4012603,50,10000067,ARM-ELE,13/6/2025,09:00:00,14/6/2025,12:00:00,25,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012604,,,,,
4012603,60,10000067,ARM-ELE,13/6/2025,09:00:00,14/6/2025,12:00:00,25,2,"0,5",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012604,,,,,
4012603,70,10000001,BM_EELET,13/6/2025,09:00:00,14/6/2025,12:00:00,25,2,3,H,3,10000008,ITSS-GYN1-PRED-SLRN,1000012604,,,,,
4012648,10,10000036,ITSS_JL,13/6/2025,,13/6/2025,,20,1,1,H,,123456789,BR-ANC-ARM-ALA4-F2FE4,1000012649,,,,,
4012533,10,10000001,BM_EELET,14/6/2025,,14/6/2025,01:00:00,15,1,1,H,,10000003,1005,1000012534,,,,,
4012575,10,10000001,BM_EELET,14/6/2025,,14/6/2025,01:00:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012576,,,,,
4012600,10,10000001,BM_EELET,14/6/2025,,14/6/2025,01:00:00,27,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012601,,TAQ,NecessÃ¡rio Treinamento - NÃ£o apto,Solda,Muito bom - Apto
4012602,10,10000001,BM_EELET,14/6/2025,,14/6/2025,01:00:00,27,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012603,,,,,
4012606,10,10000001,BM_EELET,14/6/2025,,14/6/2025,01:00:00,30,1,1,H,1,10000008,ITSS-GYN1-PRED-SLRN,1000012607,,TAQ,Sem autorizaÃ§Ã£o - NÃ£o apto,Solda,NecessÃ¡rio Treinamento - NÃ£o apto
4012607,10,10000001,BM_EELET,14/6/2025,14:40:00,20/6/2025,14:40:00,27,1,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012608,,,,,
4012610,10,10000001,BM_EELET,14/6/2025,16:05:00,15/6/2025,16:05:00,25,1,1,H,,10000004,ITSS-BORR-DESC,1000012611,,,,,
4012623,10,10000036,ITSS_JL,14/6/2025,,14/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012624,,,,,
4012623,20,10000036,ITSS_JL,14/6/2025,,14/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012624,,,,,
4012623,30,10000036,ITSS_JL,14/6/2025,,14/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012624,,,,,
4012623,40,10000036,ITSS_JL,14/6/2025,,14/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012624,,,,,
4012636,10,10000036,ITSS_JL,14/6/2025,,14/6/2025,,20,1,"0,5",H,,10000057,,1000012637,,,,,
4012636,60,10000036,ITSS_JL,14/6/2025,,14/6/2025,,20,1,"0,5",H,,10000057,,1000012637,,,,,
4012636,70,10000036,ITSS_JL,14/6/2025,,14/6/2025,,20,1,"0,5",H,,10000057,,1000012637,,,,,
4012636,80,10000036,ITSS_JL,14/6/2025,,14/6/2025,,20,1,"0,5",H,,10000057,,1000012637,,,,,
4012662,10,10000036,ITSS_JL,14/6/2025,,14/6/2025,,15,1,1,H,,10000049,UHBM-BR01-BR-02-DIRET,1000012663,,,,,
4012736,10,10000066,ARM-MEC,14/6/2025,,14/6/2025,,20,2,"0,8",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012737,,,,,
4012749,10,10000066,ARM-MEC,14/6/2025,,14/6/2025,,27,2,"0,8",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012750,,,,,
4012693,10,10000001,BM_EELET,15/6/2025,,15/6/2025,,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012694,,,,,
4012702,10,10000001,BM_EELET,16/6/2025,,16/6/2025,,10,1,1,H,,10000075,ITSS-BORR-BA01,1000012703,,,,,
4012702,20,10000001,BM_EELET,16/6/2025,,16/6/2025,,10,1,1,H,,10000075,ITSS-BORR-BA01,1000012703,,,,,
4012702,30,10000001,BM_EELET,16/6/2025,,16/6/2025,,10,2,1,H,1,10000075,ITSS-BORR-BA01,1000012703,,,,,
4012604,10,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012605,,,,,
4012604,20,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,25,2,3,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012605,,,,,
4012604,30,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,25,2,"0,5",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012605,,,,,
4012677,10,10000005,A3,17/6/2025,18:23:00,28/6/2025,18:23:00,20,1,2,H,,10000006,ITSS-BORR-BA02,1000012678,,,,,
4012720,10,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,,,H,2,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012721,,,,,
4012720,20,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012721,,,,,
4012720,20,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012721,,,,,
4012720,60,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012721,,,,,
4012720,70,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012721,,,,,
4012720,80,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012721,,,,,
4012722,10,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,1,"0,5",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012723,,,,,
4012722,20,10000001,BM_EELET,17/6/2025,18:23:00,28/6/2025,18:23:00,23,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012723,,,,,
4012750,10,10000097,SQUAD_4,17/6/2025,18:23:00,28/6/2025,18:23:00,10,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000012751,,,,,
4012764,10,10000097,SQUAD_4,17/6/2025,18:23:00,28/6/2025,18:23:00,15,,,,RT3-1,110000501,ITSS-PNEU-BORR-A,1000012765,,,,,
4012778,10,10000097,SQUAD_4,17/6/2025,18:23:00,28/6/2025,18:23:00,20,,,,RT3-2,110000502,ITSS-PNEU-BORR-A,1000012779,,,,,
4012718,10,10000001,BM_EELET,19/6/2025,,19/6/2025,,20,1,"0,1",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012719,,,,,
4012718,20,10000001,BM_EELET,19/6/2025,,19/6/2025,,20,1,"0,1",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012719,,,,,
4012718,30,10000001,BM_EELET,19/6/2025,,19/6/2025,,20,1,"0,1",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012719,,,,,
4012719,10,10000001,BM_EELET,19/6/2025,,19/6/2025,,20,1,"0,1",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012720,,,,,
4012719,20,10000001,BM_EELET,19/6/2025,,19/6/2025,,20,1,"0,1",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012720,,,,,
4012719,30,10000001,BM_EELET,19/6/2025,,19/6/2025,,20,1,"0,1",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012720,,,,,
4012956,10,10000036,ITSS_JL,20/6/2025,,20/6/2025,,20,1,1,H,,123456789,BR-ANC-ARM-ALA4-F2FE4,1000012957,,,,,
4012926,10,10000036,ITSS_JL,21/6/2025,,21/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012927,,,,,
4012926,20,10000036,ITSS_JL,21/6/2025,,21/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012927,,,,,
4012941,10,10000036,ITSS_JL,21/6/2025,,21/6/2025,,20,1,"0,5",H,,10000057,,1000012942,,,,,
4012941,60,10000036,ITSS_JL,21/6/2025,,21/6/2025,,20,1,"0,5",H,,10000057,,1000012942,,,,,
4012941,70,10000036,ITSS_JL,21/6/2025,,21/6/2025,,20,1,"0,5",H,,10000057,,1000012942,,,,,
4012941,80,10000036,ITSS_JL,21/6/2025,,21/6/2025,,20,1,"0,5",H,,10000057,,1000012942,,,,,
4012972,10,10000036,ITSS_JL,21/6/2025,,21/6/2025,,15,1,1,H,,10000049,UHBM-BR01-BR-02-DIRET,1000012973,,,,,
4013048,10,10000066,ARM-MEC,21/6/2025,,21/6/2025,,20,2,"0,8",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000013049,,,,,
4013063,10,10000066,ARM-MEC,21/6/2025,,21/6/2025,,27,2,"0,8",H,,10000008,ITSS-GYN1-PRED-SLRN,1000013064,,,,,
4013011,10,10000001,BM_EELET,22/6/2025,,22/6/2025,,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000013012,,,,,
4012988,10,10000005,A3,24/6/2025,,24/6/2025,,20,1,2,H,,10000006,ITSS-BORR-BA02,1000012989,,,,,
4012957,10,10000036,ITSS_JL,27/6/2025,,27/6/2025,,20,1,1,H,,123456789,BR-ANC-ARM-ALA4-F2FE4,1000012958,,,,,
4012701,10,10000001,BM_EELET,28/6/2025,14:00:00,28/6/2025,15:00:00,10,1,1,H,,10000075,ITSS-BORR-BA01,1000012702,,,,,
4012735,10,10000066,ARM-MEC,28/6/2025,08:00:00,28/6/2025,09:00:00,20,2,"0,8",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012736,,,,,
4012735,20,10000066,ARM-MEC,28/6/2025,08:00:00,28/6/2025,09:00:00,20,1,"0,5",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012736,,,,,
4012735,30,10000066,ARM-MEC,28/6/2025,08:00:00,28/6/2025,09:00:00,20,1,"0,6",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000012736,,,,,
4012748,10,10000066,ARM-MEC,28/6/2025,14:00:00,28/6/2025,15:36:00,27,2,"0,8",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012749,,,,,
4012748,20,10000066,ARM-MEC,28/6/2025,14:00:00,28/6/2025,15:36:00,27,1,"0,5",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012749,,,,,
4012748,30,10000066,ARM-MEC,28/6/2025,14:00:00,28/6/2025,15:36:00,27,1,"0,6",H,,10000008,ITSS-GYN1-PRED-SLRN,1000012749,,,,,
4012927,10,10000036,ITSS_JL,28/6/2025,,28/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012928,,,,,
4012927,20,10000036,ITSS_JL,28/6/2025,,28/6/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012928,,,,,
4012942,10,10000036,ITSS_JL,28/6/2025,,28/6/2025,,20,1,"0,5",H,,10000057,,1000012943,,,,,
4012942,60,10000036,ITSS_JL,28/6/2025,,28/6/2025,,20,1,"0,5",H,,10000057,,1000012943,,,,,
4012942,70,10000036,ITSS_JL,28/6/2025,,28/6/2025,,20,1,"0,5",H,,10000057,,1000012943,,,,,
4012942,80,10000036,ITSS_JL,28/6/2025,,28/6/2025,,20,1,"0,5",H,,10000057,,1000012943,,,,,
4012973,10,10000036,ITSS_JL,28/6/2025,,28/6/2025,,15,1,1,H,,10000049,UHBM-BR01-BR-02-DIRET,1000012974,,,,,
4013049,10,10000066,ARM-MEC,28/6/2025,,28/6/2025,,20,2,"0,8",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000013050,,,,,
4013064,10,10000066,ARM-MEC,28/6/2025,,28/6/2025,,27,2,"0,8",H,,10000008,ITSS-GYN1-PRED-SLRN,1000013065,,,,,
4013012,10,10000001,BM_EELET,29/6/2025,,29/6/2025,,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000013013,,,,,
4012867,10,10000001,BM_EELET,30/6/2025,,30/6/2025,,20,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012868,,,,,
4012989,20,10000006,A4,30/6/2025,,30/6/2025,,20,1,2,H,,10000006,ITSS-BORR-BA02,1000012990,,,,,
4012582,10,10000001,BM_EELET,1/7/2025,08:00:00,1/7/2025,09:00:00,17,1,1,H,,10000004,ITSS-BORR-DESC,1000012583,,,,,
4012582,20,10000001,BM_EELET,1/7/2025,08:00:00,1/7/2025,09:00:00,17,1,1,H,10,10000004,ITSS-BORR-DESC,1000012583,,,,,
4012582,30,10000001,BM_EELET,1/7/2025,08:00:00,1/7/2025,09:00:00,17,3,"0,3",H,5,10000004,ITSS-BORR-DESC,1000012583,,,,,
4012704,10,10000001,BM_EELET,1/7/2025,08:00:00,1/7/2025,09:00:00,10,1,1,H,,10000075,ITSS-BORR-BA01,1000012705,,,,,
4012751,10,10000097,SQUAD_4,1/7/2025,,1/7/2025,,13,,,,RT3-1,110000500,ITSS-PNEU-BORR-A,1000012752,,,,,
4012765,10,10000097,SQUAD_4,1/7/2025,08:00:00,1/7/2025,08:00:00,15,,,,RT3-1,110000501,ITSS-PNEU-BORR-A,1000012766,,,,,
4012779,10,10000097,SQUAD_4,1/7/2025,08:00:00,1/7/2025,08:00:00,20,,,,RT3-2,110000502,ITSS-PNEU-BORR-A,1000012780,,,,,
4012828,10,10000001,BM_EELET,1/7/2025,09:00:00,1/7/2025,10:00:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012829,,,,,
4012828,20,10000067,ARM-ELE,1/7/2025,09:00:00,1/7/2025,10:00:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012829,,,,,
4012828,30,10000071,MEC_BTT,1/7/2025,09:00:00,1/7/2025,10:00:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012829,,,,,
4012828,40,10000067,ARM-ELE,1/7/2025,09:00:00,1/7/2025,10:00:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012829,,,,,
4012828,50,10000066,ARM-MEC,1/7/2025,09:00:00,1/7/2025,10:00:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012829,,,,,
4012990,10,10000005,A3,1/7/2025,,1/7/2025,,20,1,2,H,,10000006,ITSS-BORR-BA02,1000012991,,,,,
4013007,10,10000059,ELETRICA,1/7/2025,,1/7/2025,,17,,1,H,,,2000-P001-AA-01,1000013008,,,,,
4013007,20,10000059,ELETRICA,1/7/2025,,1/7/2025,,17,,1,H,,,2000-P001-AA-01,1000013008,,,,,
4013007,30,10000059,ELETRICA,1/7/2025,,1/7/2025,,17,,1,H,,,2000-P001-AA-01,1000013008,,,,,
4013007,40,10000059,ELETRICA,1/7/2025,,1/7/2025,,17,,1,H,,,2000-P001-AA-01,1000013008,,,,,
4013007,50,10000059,ELETRICA,1/7/2025,,1/7/2025,,17,,1,H,,,2000-P001-AA-01,1000013008,,,,,
4012831,10,10000001,BM_EELET,2/7/2025,22:06:00,3/7/2025,22:06:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012832,,,,,
4012598,10,10000001,BM_EELET,3/7/2025,,3/7/2025,01:00:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012599,,,,,
4012832,10,10000001,BM_EELET,3/7/2025,09:33:00,4/7/2025,09:33:00,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012833,,,,,
4012833,10,10000001,BM_EELET,4/7/2025,10:39:00,5/7/2025,10:39:00,30,1,1,H,,10000006,ITSS-BORR-BA02,1000012834,,,,,
4012958,10,10000036,ITSS_JL,4/7/2025,,4/7/2025,,20,1,1,H,,123456789,BR-ANC-ARM-ALA4-F2FE4,1000012959,,,,,
4012928,10,10000036,ITSS_JL,5/7/2025,,5/7/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012929,,,,,
4012928,20,10000036,ITSS_JL,5/7/2025,,5/7/2025,,22,1,2,H,,10000059,BR-ANC-ARM-ALA4-F2FE4,1000012929,,,,,
4012943,10,10000036,ITSS_JL,5/7/2025,,5/7/2025,,20,1,"0,5",H,,10000057,,1000012944,,,,,
4012943,60,10000036,ITSS_JL,5/7/2025,,5/7/2025,,20,1,"0,5",H,,10000057,,1000012944,,,,,
4012943,70,10000036,ITSS_JL,5/7/2025,,5/7/2025,,20,1,"0,5",H,,10000057,,1000012944,,,,,
4012943,80,10000036,ITSS_JL,5/7/2025,,5/7/2025,,20,1,"0,5",H,,10000057,,1000012944,,,,,
4012974,10,10000036,ITSS_JL,5/7/2025,,5/7/2025,,15,1,1,H,,10000049,UHBM-BR01-BR-02-DIRET,1000012975,,,,,
4013050,10,10000066,ARM-MEC,5/7/2025,,5/7/2025,,20,2,"0,8",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000013051,,,,,
4013050,20,10000066,ARM-MEC,5/7/2025,,5/7/2025,,20,1,"0,5",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000013051,,,,,
4013050,30,10000066,ARM-MEC,5/7/2025,,5/7/2025,,20,1,"0,6",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000013051,,,,,
4013065,10,10000066,ARM-MEC,5/7/2025,,5/7/2025,,27,2,"0,8",H,,10000008,ITSS-GYN1-PRED-SLRN,1000013066,,,,,
4013065,20,10000066,ARM-MEC,5/7/2025,,5/7/2025,,27,1,"0,5",H,,10000008,ITSS-GYN1-PRED-SLRN,1000013066,,,,,
4013065,30,10000066,ARM-MEC,5/7/2025,,5/7/2025,,27,1,"0,6",H,,10000008,ITSS-GYN1-PRED-SLRN,1000013066,,,,,
4013013,10,10000001,BM_EELET,6/7/2025,,6/7/2025,,30,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000013014,,,,,
4012868,10,10000001,BM_EELET,7/7/2025,,7/7/2025,,20,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012869,,,,,
4011708,30,10000052,CT_1005,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,30,10000052,CT_1005,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,40,10000001,BM_EELET,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,50,10000103,CMBCMECA,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,CBCMECA,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,50,10000103,CMBCMECA,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,CBCMECA,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,60,10000105,CMBCFUNI,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,CBCFUNI,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,60,10000105,CMBCFUNI,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,CBCFUNI,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,70,10000001,BM_EELET,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,AJI_E12,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,80,10000001,BM_EELET,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,90,10000001,BM_EELET,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,100,10000102,COMIBOMB,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,1,10000004,ITSS-BORR-DESC,1000011709,,,,,
4011708,100,10000102,COMIBOMB,8/7/2025,,8/7/2025,01:00:00,20,1,1,H,1,10000004,ITSS-BORR-DESC,1000011709,,,,,
4012221,20,10000036,ITSS_JL,8/7/2025,,8/7/2025,01:00:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012222,,,,,
4012221,20,10000036,ITSS_JL,8/7/2025,,8/7/2025,01:00:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012222,,,,,
4012221,20,10000036,ITSS_JL,8/7/2025,,8/7/2025,01:00:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012222,,,,,
4012221,20,10000036,ITSS_JL,8/7/2025,,8/7/2025,01:00:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012222,,,,,
4012221,20,10000036,ITSS_JL,8/7/2025,,8/7/2025,01:00:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012222,,,,,
4012221,20,10000036,ITSS_JL,8/7/2025,,8/7/2025,01:00:00,25,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000012222,,,,,
